113,60,78,96,68,16,32,62,16,49,131,52,64,118,72,22,20,57,67,26,54,75,31,29,48,58,88,81,54,16,12,5,0
55,43,82,125,88,52,60,47,21,37,32,41,99,95,104,132,56,55,20,16,30,10,15,6,5,15,7,13,6,2,0,1,0
30,56,62,87,88,88,92,101,77,94,106,48,56,131,75,31,49,92,171,133,175,130,66,70,30,12,24,29,18,18,11,5,0
30,46,52,52,149,120,63,44,90,162,58,28,55,163,87,42,45,39,34,122,87,25,13,47,61,23,18,8,12,19,9,3,0
44,73,79,39,26,88,82,65,78,77,64,117,92,46,65,58,22,6,16,28,32,32,13,19,37,16,7,6,2,3,7,2,0
30,30,30,22,73,55,34,40,85,49,30,12,29,93,177,91,30,48,152,56,78,14,22,36,36,35,28,24,33,11,3,1,1
28,35,12,8,5,5,11,22,29,32,21,24,43,27,14,31,47,43,53,41,31,26,21,9,21,18,12,6,6,11,4,1,0
42,52,75,73,63,59,70,72,28,32,43,71,70,39,76,73,56,29,36,148,83,13,8,28,36,39,16,15,19,20,9,9,0
37,70,25,29,59,82,41,36,64,85,31,16,30,19,15,45,19,31,50,50,35,39,54,65,49,37,37,6,0,0,2,2,0
22,30,43,56,31,42,67,55,77,72,54,10,12,29,21,27,30,16,17,9,6,2,3,2,1,2,3,3,5,2,2,1,0
22,31,46,22,20,31,37,24,29,52,54,77,68,96,86,67,27,30,26,24,21,27,46,42,14,9,7,9,10,3,2,1,0
40,48,45,57,114,141,134,67,72,146,125,144,187,209,101,39,59,37,11,28,49,30,34,21,19,34,34,51,27,22,3,2,0
34,41,38,43,73,69,59,53,46,58,72,100,96,99,81,74,70,22,23,51,34,25,7,15,30,10,7,5,1,1,1,1,0
35,39,41,33,34,41,21,55,45,72,130,125,66,58,113,104,109,35,31,33,37,46,45,18,18,28,10,3,3,1,3,2,1
23,24,26,12,11,32,22,25,82,26,24,47,22,26,43,34,28,43,44,57,38,8,14,30,20,21,11,3,4,7,2,0,0
46,55,65,64,70,28,7,11,30,19,37,47,63,61,32,12,32,41,18,32,37,16,17,37,38,17,12,14,10,6,4,0
49,47,54,42,27,23,41,52,45,54,71,162,149,95,75,105,214,80,65,105,69,46,29,50,76,46,33,62,41,18,17,7,0
37,47,71,87,99,91,65,31,54,192,115,134,101,75,94,88,98,92,51,25,33,49,52,59,53,10,10,7,6,2,3,6,0
32,30,37,36,34,32,91,87,50,67,142,100,47,58,90,34,38,112,109,169,151,102,136,130,56,59,91,27,27,14,4,1,0
24,28,34,33,42,30,42,41,24,7,13,60,55,32,22,22,13,12,41,18,8,8,9,7,11,7,4,1,1,1,3,1,0
37,57,48,58,42,25,8,26,63,66,62,44,46,16,7,27,23,9,10,12,7,7,5,6,5,9,9,6,2,1,2,0,0
20,29,24,9,8,14,18,21,18,24,20,23,29,26,23,8,7,18,15,4,2,3,6,4,5,5,5,1,1,1,1,3,0
21,56,52,38,54,51,47,30,27,62,28,11,29,67,54,56,71,45,38,19,10,17,17,17,16,17,12,8,11,7,2,0,0
46,39,41,61,61,46,89,32,45,152,66,62,133,103,117,171,226,191,55,43,76,59,57,34,37,41,20,14,1,9,2,1,0
38,41,68,68,88,37,28,63,75,138,105,107,28,24,77,91,123,199,60,33,9,12,48,21,5,7,11,4,4,4,1,0,0
29,40,73,65,74,45,51,95,31,8,21,20,27,10,6,17,37,43,33,23,34,48,5,3,7,1,1,1,1,2,0,0,0
25,14,21,18,20,12,26,31,51,43,51,65,48,64,29,32,21,14,23,28,23,25,11,6,20,10,7,7,2,1,1,1,0
30,17,39,93,54,74,120,103,112,145,153,216,201,175,87,75,86,51,48,33,29,48,54,40,15,12,31,34,16,10,6,3,0
58,38,24,91,69,57,35,56,110,109,99,71,59,26,29,39,34,19,5,28,29,27,24,18,32,8,14,14,3,0,1
38,50,21,10,48,108,123,122,54,24,35,79,170,74,22,43,64,14,10,34,46,76,93,56,67,6,3,1,5,10,6,2,0
38,41,56,65,78,101,109,86,85,77,74,196,171,74,88,122,141,120,90,70,24,29,52,44,21,10,7,2,5,7,3,1,1
32,56,37,49,113,130,121,91,121,70,53,148,162,201,188,143,69,34,59,33,41,40,31,40,10,6,13,9,11,23,24,11,1
65,91,83,71,45,48,28,28,133,122,155,79,85,218,208,63,45,118,113,54,32,51,18,21,48,44,42,36,33,10,1,2,1
29,40,105,85,69,80,82,94,102,105,59,73,86,75,59,44,61,41,40,27,33,78,31,16,6,10,24,22,27,20,26,14,1
28,75,58,66,90,92,117,133,139,168,119,155,46,48,102,44,29,37,37,8,9,26,61,57,59,57,34,12,11,11,5,4,0
40,37,43,33,74,80,139,103,115,130,63,47,109,114,60,54,43,38,49,19,22,40,51,47,20,8,25,47,40,18,10,19,0
34,25,39,44,33,11,21,55,78,63,16,26,19,10,60,87,48,33,21,33,17,13,25,27,33,10,10,19,22,16,10,3,0
36,46,54,28,26,25,20,23,20,13,12,11,7,25,51,39,40,34,34,36,8,22,12,7,11,17,16,10,6,4,1,1,0
28,44,37,37,44,39,37,33,15,15,37,26,21,24,22,23,56,16,21,31,32,16,24,15,8,7,26,4,3,4,3,0,0
28,57,63,42,21,18,58,42,24,32,73,47,75,34,26,48,70,78,27,32,58,38,40,45,33,42,34,22,7,20,12,4,0
28,38,49,74,89,95,101,84,69,102,100,123,109,121,100,37,73,121,66,25,32,37,14,15,17,17,23,18,15,19,2,1,1
22,30,23,16,15,9,8,17,8,10,22,21,25,33,22,28,37,31,36,23,20,28,34,25,25,17,18,10,5,3,1,1
22,20,6,11,28,25,24,30,29,24,23,43,24,16,29,39,27,22,12,2,1,2,17,17,18,17,17,17,13,5,1,1,0
33,30,53,47,39,61,21,20,48,64,34,13,5,13,51,23,6,11,47,39,80,52,26,8,10,28,24,26,3,2,4,2,0
31,12,15,13,11,52,64,38,41,63,82,68,104,90,68,37,98,37,43,103,110,89,74,40,34,20,5,6,5,2,1,1,0
18,23,32,28,60,38,18,17,25,35,31,49,36,30,37,33,45,61,50,27,16,15,27,28,9,3,5,3,0,1,1,2,0
22,12,14,39,26,10,19,41,32,27,38,91,19,11,23,47,63,29,29,7,7,11,6,23,38,26,18,7,3,5,2,1,0
22,23,24,19,38,41,21,11,26,77,28,22,90,45,51,71,66,59,73,55,54,57,41,31,21,22,5,3,3,1,1,1,0
23,10,20,31,9,15,32,56,17,11,41,18,21,41,15,24,52,34,22,29,53,85,43,13,15,8,6,6,4,3,1,0,0
21,42,45,30,16,23,69,57,97,91,69,58,31,13,17,19,13,15,17,18,25,28,52,40,21,21,23,14,9,4,4,3,0
125,177,134,162,91,44,31,38,102,27,85,92,100,89,45,29,69,35,34,113,60,28,23,30,19,7,5,11,18,5,1,1,0
63,28,20,68,73,28,39,37,119,120,118,70,77,52,51,93,90,84,54,60,37,55,71,30,27,16,8,5,8,6,6,4,0
22,34,31,28,31,11,11,26,16,25,39,35,28,25,26,25,30,32,31,29,19,10,14,16,9,9,9,9,4,3,2,1,0
